[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
489,0,0,100,18,FALSE,1,40,26.07086912
490,0,0,100,20,FALSE,1,40,26.31820598
499,0,0,100,8,FALSE,2,40,28.53863308
491,0,0,100,22,FALSE,1,40,26.49656741
500,0,0,100,10,FALSE,2,40,28.36955413
492,0,0,100,24,FALSE,1,40,26.9513315
501,0,0,100,12,FALSE,2,40,28.0198681
493,0,0,100,26,FALSE,1,40,27.37741047
502,0,0,100,14,FALSE,2,40,29.62845236
511,0,0,100,2,FALSE,3,40,50
494,0,0,100,28,FALSE,1,40,27.93082339
495,0,0,100,30,FALSE,1,40,27.01782717
504,0,0,100,18,FALSE,2,40,28.97693513
505,0,0,100,20,FALSE,2,40,29.78348074
512,0,0,100,4,FALSE,3,40,33.47107438
513,0,0,100,6,FALSE,3,40,30.66115702
503,0,0,100,16,FALSE,2,40,29.5959596
506,0,0,100,22,FALSE,2,40,28.74415147
514,0,0,100,8,FALSE,3,40,29.98163453
507,0,0,100,24,FALSE,2,40,28.94757855
515,0,0,100,10,FALSE,3,40,31.52229364
508,0,0,100,26,FALSE,2,40,27.44352617
526,0,0,100,2,FALSE,4,40,50
517,0,0,100,14,FALSE,3,40,30.09465282
509,0,0,100,28,FALSE,2,40,27.71655953
516,0,0,100,12,FALSE,3,40,32.07696803
510,0,0,100,30,FALSE,2,40,28.51872962
527,0,0,100,4,FALSE,4,40,32.85889195
519,0,0,100,18,FALSE,3,40,29.72235726
518,0,0,100,16,FALSE,3,40,30.28772574
528,0,0,100,6,FALSE,4,40,30.34894399
520,0,0,100,20,FALSE,3,40,29.08269296
521,0,0,100,22,FALSE,3,40,29.29074293
529,0,0,100,8,FALSE,4,40,32.42161879
530,0,0,100,10,FALSE,4,40,33.17518621
531,0,0,100,12,FALSE,4,40,31.65122297
532,0,0,100,14,FALSE,4,40,30.78688988
522,0,0,100,24,FALSE,3,40,29.16716573
541,0,0,100,2,FALSE,5,40,50
523,0,0,100,26,FALSE,3,40,28.80991736
525,0,0,100,30,FALSE,3,40,29.61749153
542,0,0,100,4,FALSE,5,40,33.47107438
534,0,0,100,18,FALSE,4,40,30.34354238
533,0,0,100,16,FALSE,4,40,30.54484236
535,0,0,100,20,FALSE,4,40,30.64375816
543,0,0,100,6,FALSE,5,40,34.11386593
524,0,0,100,28,FALSE,3,40,29.2436146
536,0,0,100,22,FALSE,4,40,31.21037212
538,0,0,100,26,FALSE,4,40,30.22405877
544,0,0,100,8,FALSE,5,40,34.87472124
537,0,0,100,24,FALSE,4,40,29.67021999
545,0,0,100,10,FALSE,5,40,33.42005918
556,0,0,100,2,FALSE,6,40,50
547,0,0,100,14,FALSE,5,40,31.86762732
546,0,0,100,12,FALSE,5,40,32.44427749
557,0,0,100,4,FALSE,6,40,33.0731558
540,0,0,100,30,FALSE,4,40,29.44650264
548,0,0,100,16,FALSE,5,40,31.67737986
549,0,0,100,18,FALSE,5,40,31.43466753
539,0,0,100,28,FALSE,4,40,30.63462912
550,0,0,100,20,FALSE,5,40,32.10332995
558,0,0,100,6,FALSE,6,40,36.83195592
